plus.created,victim.state,victim.industry.name
2015-04-29T01:31:00Z,D.C.,Unknown
2014-11-21T00:13:00Z,IL,Healthcare
2015-03-06T21:30:07Z,VA,Healthcare
2015-03-03T22:03:43Z,IL,Healthcare
2014-11-24T16:59:31Z,MN,Public
2016-07-25T22:05:00Z,OR,Healthcare
2013-09-10T20:13:32Z,IL,Information
2013-09-06T20:09:00Z,GA,Public
2016-10-31T02:42:00Z,IL,Healthcare
2014-09-29T17:18:00Z,FL,Finance
2013-12-16T19:14:00Z,KY,Finance
2016-10-19T15:03:00Z,IA,Healthcare
2014-05-29T20:01:01Z,WI,Public
2015-04-22T18:32:00Z,VA,Retail
2013-04-12T22:29:56Z,AK,Other Services
2019-09-23T18:25:57.100Z,PA,Healthcare
2023-11-18T01:42:54.036Z,TX,Educational
2015-01-07T16:32:21Z,OK,Public
2019-08-15T23:40:00.980Z,CA,Public
2017-11-30T12:04:22.894Z,WA,Healthcare
2013-09-10T20:13:32Z,MA,Trade
2017-11-09T19:57:54.806Z,CA,Accommodation
2013-03-14T21:31:46Z,LA,Educational
2014-08-24T03:43:00Z,OH,Finance
2013-06-06T17:58:07Z,NY,Healthcare
2023-11-18T01:42:54.036Z,SD,Educational
2014-05-29T20:01:01Z,WI,Public
2014-06-27T18:00:00Z,MA,Educational
2013-06-25T23:49:15Z,GA,Finance
2015-11-18T01:57:00Z,IL,Healthcare
2019-10-31T19:57:24.043Z,US-IL,Finance
2020-11-25T19:57:59.031Z,TX,Healthcare
2013-08-21T23:26:01Z,AZ,Professional
2013-02-19T02:01:06Z,IL,Retail
2016-07-07T23:48:00Z,TN,Retail
2019-10-01T17:43:30.650Z,ENG,Accommodation
2021-07-06T23:18:56.620Z,DC,Healthcare
2014-11-24T16:59:31Z,NE,Public
2020-09-14T23:30:25.363Z,NJ,Information
2018-08-31T19:53:36.681Z,SC,Information
2019-07-25T23:43:27.640Z,MA,Information
2016-09-26T14:51:00Z,GA,Healthcare
2013-02-13T14:32:59Z,GA,Healthcare
2016-08-23T17:47:00Z,MS,Healthcare
2020-10-24T02:09:15.814Z,BR-SP,Retail
2020-11-13T01:40:56.803Z,NJ,Healthcare
2013-04-12T22:29:56Z,CA,Healthcare
2023-11-18T01:42:54.036Z,KY,Educational
2016-06-28T17:11:00Z,CA,Educational
2023-11-18T01:42:54.036Z,FL,Finance
2014-11-20T23:15:00Z,CO,Healthcare
2013-04-29T20:55:41Z,NH,Public
2018-09-28T02:26:08.577Z,OR,Educational
2013-04-12T22:29:56Z,NY,Healthcare
2013-02-19T15:01:39Z,FL,Information
2016-08-17T23:50:00Z,OH,Healthcare
2016-07-03T04:38:00Z,AL,Public
2014-09-22T18:48:00Z,NY,Educational
2015-07-24T14:01:00Z,MO,Public
2014-02-21T04:07:15Z,CA,Public
2014-01-05T20:00:00Z,NY,Healthcare
2014-11-21T06:46:00Z,LA,Healthcare
2016-08-25T14:47:00Z,IL,Finance
2015-03-04T03:27:49Z,CA,Healthcare
2016-08-24T00:10:00Z,NC,Professional
2013-09-10T20:13:32Z,VA,Educational
2018-08-22T20:13:33.471Z,CA,Information
2014-02-21T04:07:15Z,CT,Public
2013-04-12T22:29:56Z,NC,Healthcare
2013-09-09T14:28:00Z,FL,Healthcare
2014-04-07T14:36:00Z,AL,Healthcare
2013-09-12T14:16:00Z,BC,Information
2013-10-22T19:20:00Z,PA,Transportation
2016-08-29T20:00:00Z,IL,Healthcare
2017-10-26T20:36:54.108Z,D.C,Public
2023-11-18T01:42:54.036Z,OR,Public
2014-03-04T16:56:13Z,IN,Healthcare
2020-08-26T21:59:20.515Z,CA,Educational
2013-08-23T23:25:49Z,CA,Transportation
2014-06-10T14:53:00Z,FL,Unknown
2022-02-16T04:53:16.397Z,FL,Healthcare
2014-05-16T20:08:00Z,NY,Educational
2013-09-10T20:13:32Z,WI,Manufacturing
2013-02-12T19:17:15Z,NY,Retail
2014-11-24T16:59:31Z,NE,Public
2023-11-18T01:42:54.036Z,CA,Educational
2015-07-16T22:35:22Z,CA,Healthcare
2020-10-16T21:19:57.953Z,MA,Retail
2013-09-10T20:13:32Z,OH,Public
2020-05-29T19:22:03.622Z,WA,Healthcare
2017-10-18T19:31:10.754Z,Colorado,Healthcare
2013-03-13T17:20:29Z,AL,Educational
2017-10-26T00:24:08.441Z,OH,Healthcare
2013-02-21T20:02:51Z,MI,Other Services
2021-08-30T18:14:10.118Z,AZ,Healthcare
2020-10-15T01:31:15.726Z,IT-62,Public
2023-11-18T01:42:54.036Z,MO,Educational
2013-04-12T22:29:56Z,NE,Healthcare
2017-11-30T11:29:52.392Z,FL,Healthcare
2013-04-12T22:29:56Z,CT,Healthcare
2023-11-18T01:42:54.036Z,NJ,Educational
2013-09-30T14:30:00Z,IL,Manufacturing
2014-03-04T16:56:13Z,AB,Healthcare
2014-09-23T17:02:00Z,VA,Public
2014-02-21T04:07:15Z,TX,Public
2014-05-29T20:01:01Z,FL,Public
2013-09-10T20:13:32Z,NC,Healthcare
2016-09-19T21:43:00Z,MD,Healthcare
2013-02-05T23:44:39Z,CA,Healthcare
2014-06-05T13:45:00Z,NY,Information
2013-04-12T22:29:56Z,MA,Healthcare
2013-04-09T17:19:04Z,NY,Healthcare
2013-03-25T18:39:40Z,KS,Finance
2016-10-19T15:07:00Z,NY,Healthcare
2014-07-24T00:37:00Z,NY,Finance
2017-10-26T14:33:48Z,CA,Healthcare
2016-07-13T01:39:00Z,NM,Public
2014-07-30T19:04:07Z,MO,Public
2014-09-02T14:26:00Z,NJ,Healthcare
2019-09-02T05:15:29.747Z,CA,Information
2013-12-03T23:25:00Z,IL,Healthcare
2022-02-15T18:47:49.018Z,NC,Public
2023-11-18T01:42:54.036Z,OK,Educational
2013-02-12T23:35:54Z,IL,Finance
2021-08-30T18:38:00.070Z,MO,Professional
2016-02-08T15:42:00Z,MS,Healthcare
2016-08-24T15:50:00Z,FL,Healthcare
2016-02-04T22:11:00Z,MA,Healthcare
2013-04-12T22:29:56Z,FL,Healthcare
2014-08-22T15:53:00Z,MO,Public
2017-12-01T10:26:29.892Z,CO,Information
2014-03-07T17:38:00Z,MD,Retail
2015-03-27T00:34:14Z,IL,Healthcare
2014-02-13T03:56:35Z,CA,Information
2020-10-09T02:20:36.107Z,MB,Healthcare
2016-10-30T20:36:00Z,NC,Healthcare
2019-10-31T19:16:52.223Z,US-CA,Information
2017-11-08T20:12:37.030Z,MS,Public
2015-03-27T00:25:35Z,PA,Retail
2023-11-18T01:42:54.036Z,OK,Educational
2013-09-10T20:13:32Z,GA,Information
2016-10-10T13:18:00Z,AK,Healthcare
2023-11-18T01:42:54.036Z,CA,Educational
2013-09-10T20:13:32Z,ME,Accommodation
2014-11-24T16:59:31Z,NE,Public
2020-05-29T01:05:18.602Z,CO,Healthcare
2016-11-28T13:11:00Z,IN,Retail
2014-07-30T19:04:07Z,PA,Public
2016-02-10T07:07:18Z,SC,Public
2023-11-18T01:42:54.036Z,TX,Educational
2014-07-30T19:04:07Z,MO,Public
2016-11-01T13:55:00Z,NY,Healthcare
2013-09-10T20:13:32Z,IA,Public
2013-04-03T13:46:19Z,MA,Finance
2013-02-06T19:26:47Z,CA,Healthcare
2016-08-31T13:34:00Z,MN,Public
2016-09-20T16:48:00Z,GA,Healthcare
2020-09-08T23:47:47.126Z,TX,Healthcare
2015-12-16T13:30:00Z,CA,Unknown
2013-11-01T20:30:00Z,VT,Other Services
2023-11-18T01:42:54.036Z,CT,Educational
2015-07-17T21:19:19Z,CA,Finance
2016-10-25T19:04:00Z,MI,Professional
2014-02-21T04:07:15Z,OR,Public
2014-03-07T16:17:33Z,CA,Finance
2016-08-17T23:45:00Z,OH,Healthcare
2014-07-30T19:04:08Z,CO,Public
2023-11-18T01:42:54.036Z,MN,Educational
2013-04-12T22:29:56Z,IL,Healthcare
2016-09-07T22:17:00Z,TX,Healthcare
2013-06-25T23:20:42Z,IN,Educational
2013-06-06T18:16:08Z,FL,Healthcare
2019-12-03T21:52:05.393Z,US-PA,Information
2018-08-07T22:01:53.755Z,IL,Healthcare
2013-02-07T00:28:34Z,CA,Manufacturing
2017-10-25T22:48:01.597Z,NC,Retail
2013-09-10T20:13:32Z,CA,Public
2016-09-26T19:04:00Z,FL,Educational
2016-01-06T03:04:04Z,GA,Manufacturing
2020-05-29T02:22:20.754Z,DC,Public
2013-08-19T16:12:23Z,AL,Public
2023-11-18T01:42:54.036Z,TX,Educational
2020-10-15T00:47:44.413Z,ES-MD,Educational
2021-02-19T21:37:56.092Z,PA,Professional
2013-09-24T18:24:00Z,MD,Healthcare
2023-11-18T01:42:54.036Z,CA,Educational
2014-11-21T07:04:00Z,CA,Public
2015-07-22T22:37:28Z,UT,Healthcare
2014-11-24T16:59:31Z,SD,Public
2013-02-17T22:34:36Z,WA,Entertainment
2015-07-24T14:01:00Z,FL,Healthcare
2014-11-21T06:24:00Z,NY,Healthcare
2013-04-12T22:29:56Z,IN,Healthcare
2014-08-22T18:32:00Z,NM,Educational
2017-10-26T14:33:49Z,WV,Public
2023-11-18T01:42:54.036Z,KS,Educational
2013-04-12T22:29:56Z,VA,Public
2014-03-11T06:21:00Z,DE,Manufacturing
2014-08-18T16:07:00Z,CA,Trade
2017-10-26T14:33:49Z,CA,Entertainment
2014-03-24T04:37:00Z,DC,Public
2017-10-26T14:33:50Z,WA,Professional
2016-09-14T14:09:00Z,CT,Professional
2013-04-12T22:29:56Z,MD,Healthcare
2013-10-07T10:27:00Z,NY,Educational
2023-11-18T01:42:54.036Z,NC,Educational
2018-08-16T23:02:19.114Z,NY,Manufacturing
2019-01-10T02:05:52.833Z,MA,Information
2014-07-30T19:04:08Z,WV,Public
2019-12-11T01:16:52.805Z,US-PA,Administrative
2014-03-22T17:28:00Z,ND,Educational
2013-03-25T13:45:19Z,GA,Healthcare
2013-03-25T19:10:47Z,CA,Administrative
2014-02-21T04:07:15Z,FL,Public
2013-04-12T22:29:56Z,NC,Healthcare
2013-11-08T21:08:00Z,OH,Healthcare
2013-04-12T22:29:56Z,TN,Healthcare
2014-07-18T17:31:00Z,IN,Accommodation
2014-07-30T19:04:07Z,LA,Public
2017-01-26T02:23:00Z,KY,Finance
2016-09-26T19:24:00Z,MA,Manufacturing
2016-02-09T02:26:00Z,DC,Public
2014-08-22T18:20:00Z,MA,Finance
2013-09-10T20:13:32Z,DC,Public
2016-11-11T19:06:00Z,PA,Retail
2013-04-12T22:29:56Z,CA,Other Services
2016-10-03T14:51:00Z,ND,Mining
2013-11-07T00:52:00Z,NY,Information
2014-02-21T04:07:15Z,MD,Public
2014-05-29T20:01:01Z,FL,Public
2014-03-18T13:59:00Z,OH,Manufacturing
2014-07-11T17:57:00Z,DC,Public
2023-11-18T01:42:54.036Z,NY,Educational
2015-07-30T22:47:26Z,NY,Healthcare
2023-11-18T01:42:54.036Z,NY,Educational
2016-07-25T17:34:00Z,CA,Healthcare
2017-12-18T02:07:32.226Z,TX,Healthcare
2013-04-12T22:29:56Z,LA,Healthcare
2014-02-21T04:07:15Z,ME,Public
2013-06-06T16:46:58Z,NE,Finance
2019-01-10T08:37:49.665Z,MD,Accommodation
2022-02-24T06:58:02.960Z,OH,Healthcare
2015-07-24T14:01:00Z,TN,Public
2014-11-24T16:59:31Z,SD,Public
2018-08-11T00:05:46.112Z,GU,Finance
2013-02-22T03:26:46Z,NM,Healthcare
2013-04-12T22:29:56Z,MA,Healthcare
2013-02-05T03:50:56Z,CA,Healthcare
2023-11-18T01:42:54.036Z,NY,Educational
2013-09-06T13:47:00Z,MO,Finance
2017-10-24T07:07:35.951Z,FL,Healthcare
2016-08-24T23:57:00Z,CA,Professional
2014-07-30T19:04:08Z,NY,Public
2016-11-29T16:17:00Z,mn,Finance
2014-07-30T19:04:07Z,KS,Public
2019-11-21T21:21:32.768Z,US-NY,Educational
2016-02-10T07:07:18Z,CO,Public
2015-03-05T05:07:45Z,DC,Public
2016-10-06T18:59:00Z,CO,Educational
2013-08-19T18:59:16Z,CA,Finance
2013-04-12T22:29:56Z,IL,Healthcare
2013-09-29T22:09:00Z,CA,Educational
2014-10-30T17:57:00Z,GA,Retail
2020-11-13T00:47:33.408Z,CO,Healthcare
2015-03-09T22:15:49Z,OH,Healthcare
2013-02-22T05:21:56Z,OH,Public
2014-11-11T14:48:00Z,NY,Educational
2018-07-23T17:46:37.684Z,TX,Healthcare
2019-12-03T21:38:07.957Z,JP-13,Retail
2019-11-14T21:55:02.084Z,"US-IA,US-IL,US-KS,US-MN,US-MO,US-NE,US-SD,US-WI",Retail
2020-11-12T01:18:00.547Z,CA,Retail
2014-12-12T22:48:03Z,GA,Finance
2014-01-05T21:41:00Z,CT,Educational
2013-09-28T18:18:00Z,MD,Healthcare
2014-07-30T19:04:07Z,LA,Public
2013-04-12T22:29:56Z,KY,Public
2016-10-06T18:49:00Z,TX,Educational
2014-07-30T19:04:07Z,OH,Public
2014-02-17T04:52:15Z,FL,Educational
2016-01-28T08:40:00Z,KS,Public
2014-02-16T03:03:10Z,ME,Retail
2014-11-12T20:30:00Z,NE,Public
2014-05-29T20:01:01Z,MI,Public
2014-07-21T14:23:00Z,CA,Administrative
2015-03-07T21:09:27Z,MA,Finance
2016-11-29T13:17:00Z,CA,Other Services
2013-04-12T22:29:56Z,CA,Public
2013-02-13T14:46:45Z,AZ,Healthcare
2014-09-15T18:17:00Z,MN,Accommodation
2023-11-18T01:42:54.036Z,PA,Educational
2013-04-09T19:13:25Z,CA,Information
2023-11-18T01:42:54.036Z,ID,Educational
2013-04-12T22:29:56Z,TX,Healthcare
2017-12-17T11:21:40.641Z,NJ,Healthcare
2019-11-08T19:51:49.598Z,GB-LND,Information
2017-10-17T18:25:18.251Z,Indiana,Retail
2014-12-08T20:00:11Z,NY,Finance
2015-07-31T00:31:27Z,CO,Healthcare
2016-08-29T01:39:00Z,WI,Trade
2017-10-26T14:33:48Z,AL,Retail
2015-03-08T07:48:34Z,IN,Healthcare
2014-09-22T16:35:00Z,NY,Professional
2016-09-01T14:54:00Z,NC,Healthcare
2016-02-02T19:48:00Z,OR,Finance
2015-07-24T14:01:00Z,UT,Healthcare
2014-10-01T16:03:00Z,SD,Public
2015-07-30T23:53:39Z,NC,Healthcare
2016-02-10T07:07:18Z,AR,Public
2015-03-03T21:34:41Z,CA,Healthcare
2016-02-10T07:07:18Z,NC,Public
2013-04-12T22:29:56Z,CA,Public
2023-11-18T01:42:54.036Z,MO,Finance
2017-10-26T14:33:48Z,LA,Finance
2013-10-01T01:27:00Z,MD,Other Services
2017-12-29T10:51:08.567Z,IL,Healthcare
2013-05-24T21:09:24Z,LA,Professional
2013-09-10T20:13:32Z,CA,Finance
2013-02-22T20:48:45Z,CA,Information
2016-09-21T18:25:00Z,MA,Public
2014-07-30T19:04:07Z,MO,Public
2015-07-24T14:01:00Z,IL,Retail
2023-11-18T01:42:54.036Z,TN,Educational
2014-09-12T13:22:00Z,PA,Healthcare
2013-04-12T22:29:56Z,CT,Finance
2021-02-19T02:45:31.931Z,CA,Information
2013-08-31T20:59:00Z,FL,Information
2013-02-06T22:00:37Z,CA,Administrative
2013-02-06T03:30:12Z,MA,Finance
2013-02-11T17:05:56Z,NY,Professional
2013-11-15T22:37:00Z,NY,Healthcare
2013-02-08T05:16:05Z,MT,Educational
2016-08-02T17:33:00Z,NY,Trade
2014-10-30T19:51:00Z,MA,Administrative
2017-10-25T21:03:51.816Z,MN,Professional
2019-12-11T01:37:28.180Z,US-VA,Healthcare
2016-08-31T15:11:00Z,CA,Healthcare
2014-09-02T14:02:00Z,HI,Healthcare
2013-11-10T20:50:00Z,FL,Public
2013-10-07T17:03:00Z,MI,Other Services
2015-03-11T23:05:33Z,IL,Healthcare
2016-02-02T17:14:00Z,MA,Public
2021-09-14T21:57:46.430Z,DC,Educational
2013-02-22T00:15:23Z,GA,Administrative
2013-04-12T22:29:56Z,PA,Healthcare
2015-03-27T00:10:53Z,NJ,Healthcare
2020-10-26T18:56:51.209Z,NY,Finance
2017-12-18T03:12:28.285Z,IN,Healthcare
2013-04-12T22:29:56Z,PA,Healthcare
2014-02-13T03:47:36Z,AZ,Accommodation
2013-02-16T21:35:30Z,MA,Manufacturing
2016-08-30T15:22:00Z,CA,Accommodation
2015-03-26T23:30:03Z,OH,Healthcare
2015-07-24T14:01:00Z,TN,Public
2014-05-29T20:01:01Z,TX,Public
2017-12-18T06:36:13.839Z,TX,Healthcare
2016-10-06T13:12:00Z,FL,Educational
2023-11-18T01:42:54.036Z,AL,Educational
2018-08-15T23:20:33.538Z,NC,Manufacturing
2016-09-09T18:53:00Z,WA,Healthcare
2013-10-26T02:20:00Z,CO,Educational
2019-10-15T20:11:54.840Z,US-MA,Public
2017-12-16T10:52:18.260Z,NY,Healthcare
2013-09-18T15:25:00Z,UT,Public
2014-01-31T20:43:00Z,BC,Professional
2013-04-12T22:29:56Z,CA,Finance
2014-07-30T19:04:07Z,KS,Public
2013-04-12T22:29:56Z,CA,Healthcare
2023-11-18T01:42:54.036Z,GA,Educational
2021-09-15T02:39:03.738Z,ME,Unknown
2013-04-12T22:29:56Z,OK,Healthcare
2015-07-23T16:55:12Z,MI,Healthcare
2019-09-19T23:29:07.753Z,AZ,Entertainment
2013-02-20T04:29:01Z,GA,Educational
2014-06-01T07:31:00Z,AK,Other Services
2023-11-18T01:42:54.036Z,CT,Educational
2013-04-12T22:29:56Z,CA,Healthcare
2014-07-30T19:04:08Z,LA,Public
2013-04-30T22:28:06Z,FL,Educational
2023-11-18T01:42:54.036Z,MA,Educational
2013-11-08T22:27:00Z,CA,Healthcare
2023-11-18T01:42:54.036Z,NY,Educational
2023-11-18T01:42:54.036Z,PA,Educational
2023-11-18T01:42:54.036Z,NY,Educational
2016-02-08T04:51:00Z,WI,Educational
2014-06-01T07:46:00Z,MI,Healthcare
2016-02-05T12:56:00Z,CA,Finance
2023-11-18T01:42:54.036Z,FL,Educational
2014-02-21T04:07:15Z,NV,Public
2015-03-06T20:55:56Z,FL,Healthcare
2019-09-02T22:42:50.324Z,OR,Finance
2013-04-12T22:29:56Z,IN,Healthcare
2014-07-30T19:04:07Z,NY,Public
2023-11-18T01:42:54.036Z,CA,Educational
2013-09-10T20:13:32Z,PA,Finance
2018-11-28T00:11:52Z,WI,Healthcare
2016-09-21T18:32:00Z,WA,Public
2013-04-12T22:29:56Z,PA,Finance
2014-11-24T16:59:31Z,MN,Public
2013-11-05T03:38:00Z,NJ,Transportation
2013-09-03T14:48:00Z,GA,Healthcare
2016-08-04T14:53:00Z,TX,Professional
2016-10-26T13:50:00Z,VA,Entertainment
2015-07-24T14:01:00Z,MA,Educational
2013-09-23T14:50:00Z,OR,Finance
2017-10-25T18:03:13.652Z,FL,Retail
2016-02-10T07:07:18Z,NC,Public
2016-02-04T21:06:00Z,DC,Public
2014-07-30T19:04:08Z,OK,Public
2014-02-21T04:07:15Z,OR,Public
2013-06-06T00:54:23Z,IN,Healthcare
2019-08-27T22:06:39.365Z,WA,Healthcare
2023-11-18T01:42:54.036Z,NV,Transportation
2013-02-20T05:23:54Z,RI,Public
2015-12-16T17:12:00Z,OH,Transportation
2014-07-30T19:04:08Z,MA,Public
2016-07-08T00:37:00Z,IL,Healthcare
2013-04-12T22:29:56Z,IN,Healthcare
2023-11-18T01:42:54.036Z,DE,Educational
2016-10-27T23:23:00Z,NY,Retail
2014-02-21T04:07:15Z,ME,Public
2015-01-12T17:15:10Z,CA,Finance
2016-10-20T21:26:00Z,DC,Public
2016-10-06T18:38:00Z,MA,Other Services
2013-02-19T04:19:18Z,CA,Public
2013-12-12T13:32:00Z,CA,Healthcare
2016-02-02T03:44:00Z,UT,Public
2018-01-01T13:22:44.373Z,CA,Healthcare
2015-07-30T22:59:14Z,KY,Healthcare
2020-09-29T17:36:04.275Z,CA,Professional
2014-05-27T14:01:00Z,VA,Public
2019-07-31T23:25:01.244Z,US-MA,Healthcare
2016-10-20T13:02:00Z,SC,Healthcare
2017-12-19T10:02:59.105Z,SC,Healthcare
2016-10-31T04:11:00Z,TX,Healthcare
2015-03-09T22:28:03Z,PA,Healthcare
2020-10-06T18:31:57.786Z,NJ,Professional
2014-05-29T20:01:01Z,MO,Public
2023-11-18T01:42:54.036Z,VA,Educational
2023-11-18T01:42:54.036Z,PA,Educational
2019-12-11T21:35:35.638Z,NY,Healthcare
2016-02-10T07:07:18Z,FL,Public
2023-11-18T01:42:54.036Z,MA,Educational
2013-02-13T03:36:40Z,CA,Administrative
2014-07-30T19:04:07Z,AR,Public
2013-11-15T18:57:00Z,NJ,Healthcare
2020-10-13T02:57:37.543Z,IN-DL,Administrative
2013-02-11T23:09:56Z,CA,Professional
2023-11-18T01:42:54.036Z,GA,Educational
2023-11-18T01:42:54.036Z,ID,Educational
2013-04-12T22:29:56Z,NJ,Trade
2016-09-06T17:16:00Z,NY,Information
2016-02-02T23:49:00Z,LA,Educational
2013-02-05T17:09:40Z,CA,Educational
2015-03-01T00:22:00Z,TX,Healthcare
2014-07-18T23:27:00Z,DC,Public
2015-03-06T23:37:43Z,WV,Public
2013-09-10T20:13:32Z,CA,Manufacturing
