plus.created,victim.state,victim.industry.name
2018-09-12T19:00:43.942Z,MO,Healthcare
2015-07-31T00:43:26Z,NJ,Healthcare
2013-02-13T16:46:51Z,PA,Healthcare
2015-07-17T01:37:06Z,MT,Healthcare
2013-02-05T19:55:35Z,TX,Healthcare
2015-07-23T16:30:40Z,IN,Healthcare
2013-08-21T02:18:44Z,FL,Healthcare
2013-04-12T22:29:56Z,WA,Healthcare
2015-07-24T14:01:00Z,MN,Healthcare
2016-08-26T11:52:00Z,IN,Healthcare
2016-02-02T18:47:00Z,CT,Healthcare
2017-12-05T08:42:31.293Z,PA,Healthcare
2017-01-16T16:54:00Z,NY,Healthcare
2013-04-12T22:29:56Z,NY,Healthcare
2013-04-12T22:29:56Z,CT,Healthcare
2016-08-17T23:34:00Z,OH,Healthcare
2016-08-31T13:51:00Z,UT,Healthcare
2017-12-29T10:47:06.420Z,TX,Healthcare
2015-07-17T01:06:08Z,MO,Healthcare
2013-03-14T21:16:46Z,NC,Healthcare
2013-06-05T04:49:42Z,NC,Healthcare
2015-07-15T23:28:25Z,TN,Healthcare
2015-12-28T18:38:00Z,AZ,Healthcare
2013-04-12T22:29:56Z,FL,Healthcare
2013-09-29T21:04:00Z,CA,Healthcare
2014-11-20T19:07:00Z,TN,Healthcare
2017-12-18T06:19:10.047Z,WY,Healthcare
2016-10-31T18:31:00Z,OK,Healthcare
2016-10-29T18:53:00Z,AZ,Healthcare
2016-08-02T14:59:00Z,MT,Healthcare
2016-02-03T02:41:00Z,IN,Healthcare
2013-08-19T15:37:16Z,FL,Healthcare
2016-10-20T12:18:00Z,OK,Healthcare
2020-10-09T05:23:13.943Z,TX,Healthcare
2013-04-29T19:08:40Z,WA,Healthcare
2013-04-12T22:29:56Z,NY,Healthcare
2014-09-30T18:54:00Z,NM,Healthcare
2016-09-09T18:21:00Z,CA,Healthcare
2013-04-12T22:29:56Z,CA,Healthcare
2013-02-18T22:59:58Z,IN,Healthcare
2013-04-12T22:29:56Z,NY,Healthcare
2017-12-27T10:41:15.290Z,WV,Healthcare
2016-10-26T14:00:00Z,VA,Healthcare
2016-08-24T22:12:00Z,MT,Healthcare
2013-04-12T22:29:56Z,FL,Healthcare
2013-09-30T15:31:00Z,CA,Healthcare
2013-05-20T20:46:30Z,LA,Healthcare
2013-04-12T22:29:56Z,TX,Healthcare
2013-10-02T21:18:00Z,IA,Healthcare
2013-04-12T22:29:56Z,NM,Healthcare
2016-09-13T14:06:00Z,OH,Healthcare
2017-12-18T02:47:12.519Z,GA,Healthcare
2013-04-12T22:29:56Z,NY,Healthcare
2016-10-10T15:01:00Z,CA,Healthcare
2013-04-12T22:29:56Z,TN,Healthcare
2013-04-12T22:29:56Z,NY,Healthcare
2014-11-21T23:42:00Z,IL,Healthcare
2016-02-07T22:31:00Z,FL,Healthcare
2016-02-04T22:05:00Z,VA,Healthcare
2015-07-16T22:04:01Z,OH,Healthcare
2017-12-16T12:24:46.406Z,WA,Healthcare
2013-09-10T20:13:32Z,FL,Healthcare
2015-07-31T20:21:05Z,CA,Healthcare
2017-12-18T02:58:24.517Z,OH,Healthcare
2015-03-02T22:13:16Z,CA,Healthcare
2015-03-09T22:35:10Z,MD,Healthcare
2013-02-22T04:48:16Z,FL,Healthcare
2013-04-12T22:29:56Z,OH,Healthcare
2017-12-19T09:45:00.553Z,SC,Healthcare
2016-09-06T15:12:00Z,NC,Healthcare
2016-10-28T21:31:00Z,CA,Healthcare
2014-11-21T23:19:00Z,IL,Healthcare
2013-04-12T22:29:56Z,MO,Healthcare
2013-04-12T22:29:56Z,CA,Healthcare
2013-04-12T22:29:56Z,TN,Healthcare
2021-11-15T23:54:29.766Z,MD,Healthcare
2013-10-07T16:54:00Z,GA,Healthcare
2013-02-08T22:45:12Z,NJ,Healthcare
2016-10-20T14:01:00Z,VA,Healthcare
2013-04-12T22:29:56Z,PA,Healthcare
2016-02-09T03:18:00Z,OH,Healthcare
2015-02-28T04:31:33Z,CT,Healthcare
2015-07-15T23:20:21Z,CA,Healthcare
2013-09-12T20:15:00Z,FL,Healthcare
2020-10-12T18:21:46.012Z,PA,Healthcare
2013-06-05T22:29:28Z,CA,Healthcare
2013-09-10T20:13:32Z,TN,Healthcare
2013-04-12T22:29:56Z,TX,Healthcare
2017-10-05T05:54:47.206Z,MA,Healthcare
2013-09-07T17:13:00Z,CA,Healthcare
2013-09-10T20:13:32Z,MD,Healthcare
2016-10-27T23:06:00Z,IL,Healthcare
2015-07-24T14:01:00Z,NJ,Healthcare
2014-09-08T14:29:00Z,KS,Healthcare
2015-12-28T18:26:00Z,FL,Healthcare
2013-11-03T18:59:00Z,MN,Healthcare
2015-07-16T22:13:37Z,IL,Healthcare
2016-09-09T13:45:00Z,MD,Healthcare
2013-10-21T20:24:00Z,KS,Healthcare
2013-04-12T22:29:56Z,NC,Healthcare
2015-03-26T22:57:52Z,CA,Healthcare
2017-10-12T19:01:00.392Z,Mississipi,Healthcare
2016-08-31T16:00:00Z,TX,Healthcare
2014-11-21T06:50:00Z,NM,Healthcare
2014-11-21T06:29:00Z,LA,Healthcare
2015-03-25T21:51:23Z,TX,Healthcare
2013-04-12T22:29:56Z,TX,Healthcare
2017-12-18T12:18:44.967Z,GA,Healthcare
2019-10-07T21:02:34.501Z,MI,Healthcare
2014-09-02T14:32:00Z,NJ,Healthcare
2013-12-13T21:36:00Z,PA,Healthcare
2016-09-07T21:45:00Z,CA,Healthcare
2018-07-23T17:38:27.714Z,MO,Healthcare
2019-09-23T18:53:47.953Z,MI,Healthcare
2018-09-28T02:16:17.868Z,IA,Healthcare
2015-03-04T03:50:32Z,CA,Healthcare
2013-04-12T22:29:56Z,TX,Healthcare
2016-07-08T00:19:00Z,IN,Healthcare
2014-03-04T16:56:13Z,CT,Healthcare
2013-02-19T23:39:50Z,AZ,Healthcare
2016-01-27T16:11:00Z,NY,Healthcare
2017-12-27T10:51:43.026Z,CA,Healthcare
2015-03-26T23:45:39Z,CA,Healthcare
2018-01-01T13:26:58.178Z,CA,Healthcare
2019-01-10T13:09:11.113Z,TN,Healthcare
2013-06-06T17:42:28Z,UT,Healthcare
2013-06-06T17:52:21Z,FL,Healthcare
2014-07-29T13:30:00Z,VA,Healthcare
2017-10-18T19:12:53.192Z,Georgia,Healthcare
2016-12-15T16:59:00Z,TX,Healthcare
2016-09-01T16:55:00Z,FL,Healthcare
2013-04-12T22:29:56Z,FL,Healthcare
2013-09-10T20:13:32Z,CA,Healthcare
2016-10-20T22:23:00Z,KS,Healthcare
2013-04-09T17:30:39Z,NJ,Healthcare
2017-10-05T01:13:50.892Z,WI,Healthcare
2017-12-19T05:19:41.664Z,AZ,Healthcare
2013-04-12T22:29:56Z,TN,Healthcare
2017-12-17T12:33:09.929Z,VA,Healthcare
2013-04-12T22:29:56Z,SC,Healthcare
2013-06-05T21:45:45Z,FL,Healthcare
2016-09-06T14:55:00Z,WV,Healthcare
2018-10-19T01:57:02.574Z,HI,Healthcare
2015-07-22T21:49:33Z,UT,Healthcare
2014-11-21T08:44:00Z,TX,Healthcare
2013-02-23T03:37:34Z,VA,Healthcare
2014-12-12T23:06:04Z,MO,Healthcare
2013-09-10T20:13:32Z,OH,Healthcare
2016-10-10T13:28:00Z,CA,Healthcare
2016-08-25T13:42:00Z,MO,Healthcare
2016-02-09T21:52:00Z,MI,Healthcare
2017-10-25T21:48:00.949Z,PA,Healthcare
2016-08-30T19:53:00Z,AK,Healthcare
2013-04-12T22:29:56Z,WA,Healthcare
2014-09-13T00:50:00Z,PA,Healthcare
2016-09-01T14:25:00Z,PA,Healthcare
2016-08-18T23:01:00Z,IN,Healthcare
2013-04-12T22:29:56Z,FL,Healthcare
2017-10-25T21:08:06.646Z,FL,Healthcare
2017-12-06T09:35:35.007Z,IL,Healthcare
2014-11-21T08:10:00Z,NJ,Healthcare
2013-04-22T19:11:43Z,GA,Healthcare
2013-09-24T19:46:00Z,OH,Healthcare
2013-04-12T22:29:56Z,NC,Healthcare
2013-09-10T20:13:32Z,NY,Healthcare
2016-08-31T19:37:00Z,FL,Healthcare
2015-07-17T22:14:51Z,CT,Healthcare
2019-12-13T00:30:47.686Z,FL,Healthcare
2016-08-19T17:40:00Z,PA,Healthcare
2013-10-27T01:03:00Z,FL,Healthcare
2016-08-31T15:47:00Z,TN,Healthcare
2013-09-10T20:13:32Z,CA,Healthcare
2016-08-18T15:18:00Z,MI,Healthcare
2015-01-12T16:57:19Z,IN,Healthcare
2014-06-01T07:25:00Z,CA,Healthcare
2015-07-24T14:01:00Z,KY,Healthcare
2014-11-19T20:31:00Z,NY,Healthcare
2016-09-27T12:57:00Z,PA,Healthcare
2015-03-03T21:09:44Z,IL,Healthcare
2014-05-03T01:18:00Z,CA,Healthcare
2015-07-17T01:13:36Z,IN,Healthcare
2014-05-12T14:27:00Z,CO,Healthcare
2015-07-23T17:12:43Z,TN,Healthcare
2013-04-12T22:29:56Z,IN,Healthcare
2017-12-29T10:36:56.308Z,RI,Healthcare
2022-07-19T03:56:32.447Z,CA,Healthcare
2016-07-13T01:43:00Z,MA,Healthcare
2013-04-12T22:29:56Z,AZ,Healthcare
2018-09-27T19:14:26.630Z,PA,Healthcare
2017-11-10T08:01:40.017Z,MO,Healthcare
2019-08-27T22:05:22.065Z,US-KY,Healthcare
2015-03-06T15:45:41Z,CA,Healthcare
2013-04-12T22:29:56Z,MA,Healthcare
2016-08-24T22:01:00Z,ME,Healthcare
2016-08-18T16:03:00Z,TN,Healthcare
2013-04-12T22:29:56Z,OK,Healthcare
2016-08-18T23:55:00Z,MI,Healthcare
2016-08-18T16:12:00Z,MA,Healthcare
2016-09-01T15:15:00Z,CO,Healthcare
2017-12-18T12:11:41.442Z,VA,Healthcare
2015-02-28T05:22:29Z,GA,Healthcare
2019-10-03T20:00:17.724Z,US-TX,Healthcare
2017-10-26T18:14:24.791Z,IL,Healthcare
2016-09-06T22:12:00Z,MS,Healthcare
2016-09-19T13:28:00Z,KS,Healthcare
2013-04-12T22:29:56Z,MA,Healthcare
2013-04-12T22:29:56Z,AZ,Healthcare
2015-07-24T14:01:00Z,FL,Healthcare
2013-04-12T22:29:56Z,FL,Healthcare
2013-03-26T21:59:28Z,OR,Healthcare
2013-04-12T22:29:56Z,OR,Healthcare
2017-10-04T22:59:40.654Z,Nevada,Healthcare
2013-04-12T22:29:56Z,WI,Healthcare
2013-11-06T14:09:00Z,MA,Healthcare
2018-10-20T01:56:52.124Z,CT,Healthcare
2019-09-23T20:57:29.668Z,CA,Healthcare
2018-09-12T19:52:24.267Z,MA,Healthcare
2016-08-26T13:12:00Z,CA,Healthcare
2013-08-22T23:05:24Z,VA,Healthcare
2021-08-06T18:18:21.365Z,IL,Healthcare
2022-02-15T02:46:27.593Z,PA,Healthcare
2014-11-21T07:08:00Z,CA,Healthcare
2015-02-28T04:37:06Z,MO,Healthcare
2021-09-08T21:20:48.488Z,CO,Healthcare
2017-10-24T06:26:13.113Z,IA,Healthcare
2015-07-24T14:01:00Z,NC,Healthcare
2016-08-18T16:25:00Z,FL,Healthcare
2013-04-12T22:29:56Z,NJ,Healthcare
2014-05-03T00:47:00Z,OH,Healthcare
2014-11-21T08:01:00Z,NY,Healthcare
2020-11-25T20:39:10.971Z,TX,Healthcare
2018-09-28T19:46:36.431Z,WI,Healthcare
2013-03-15T19:53:24Z,KS,Healthcare
2016-08-18T15:58:00Z,PA,Healthcare
2017-09-29T00:13:19.816Z,Conneticut,Healthcare
2016-10-31T03:37:00Z,TX,Healthcare
2013-11-16T01:51:00Z,PA,Healthcare
2019-11-18T19:22:51.946Z,UT,Healthcare
2014-11-21T06:56:00Z,NV,Healthcare
2013-04-12T22:29:56Z,IL ,Healthcare
2015-07-23T14:59:30Z,DE,Healthcare
2013-02-16T22:52:37Z,NC,Healthcare
2013-04-12T22:29:56Z,TX,Healthcare
2015-03-03T23:10:03Z,CA,Healthcare
2013-04-12T22:29:56Z,OK,Healthcare
2013-04-12T22:29:56Z,PA,Healthcare
2016-10-31T02:39:00Z,GA,Healthcare
2017-10-26T14:33:49Z,WA,Healthcare
2015-07-24T14:01:00Z,NC,Healthcare
2016-09-15T00:58:00Z,CA,Healthcare
2013-04-30T18:36:33Z,NY,Healthcare
2016-08-30T12:32:00Z,OH,Healthcare
2013-08-20T13:54:53Z,IL,Healthcare
2014-01-13T13:27:00Z,CA,Healthcare
2015-07-15T23:57:59Z,AZ,Healthcare
2013-04-12T22:29:56Z,CA,Healthcare
2013-04-29T21:40:56Z,CA,Healthcare
2015-07-17T22:19:25Z,WA,Healthcare
2013-02-13T18:49:54Z,WA,Healthcare
2014-11-21T07:40:00Z,AL,Healthcare
2019-08-30T02:24:45.600Z,AZ,Healthcare
2013-03-26T13:37:50Z,AZ,Healthcare
2013-04-12T22:29:56Z,MI,Healthcare
2019-11-26T01:58:14.978Z,MN,Healthcare
2013-10-07T13:10:00Z,TN,Healthcare
2017-09-26T20:57:44.234Z,IL,Healthcare
2013-04-12T22:29:56Z,WA,Healthcare
2013-04-12T22:29:56Z,MN,Healthcare
2016-09-07T00:20:00Z,GA,Healthcare
2016-09-19T16:55:00Z,CA,Healthcare
2015-03-26T23:09:14Z,NY,Healthcare
2018-08-22T20:03:34.831Z,MA,Healthcare
2013-04-12T22:29:56Z,FL,Healthcare
2017-10-25T21:20:56.897Z,MI,Healthcare
2013-04-12T22:29:56Z,IL,Healthcare
2013-04-12T22:29:56Z,NY,Healthcare
2016-10-26T12:23:00Z,OR,Healthcare
2013-02-05T20:19:51Z,MA,Healthcare
2015-07-23T17:10:29Z,SC,Healthcare
2019-10-17T19:32:01.205Z,CA-ON,Healthcare
2015-03-10T22:30:22Z,CA,Healthcare
2013-04-12T22:29:56Z,NY,Healthcare
2015-07-22T00:16:06Z,KY,Healthcare
2014-02-19T22:52:00Z,MO,Healthcare
2017-12-27T12:10:02.009Z,DE,Healthcare
2013-02-20T05:08:26Z,CT,Healthcare
2016-09-19T14:01:00Z,CA,Healthcare
2018-11-27T16:26:22Z,NY,Healthcare
2016-08-24T21:35:00Z,AL,Healthcare
2017-10-25T22:53:38.349Z,FL,Healthcare
2013-02-19T23:52:33Z,CA,Healthcare
2015-07-24T14:01:00Z,IL,Healthcare
2016-10-03T15:12:00Z,CA,Healthcare
2014-05-01T15:04:00Z,AL,Healthcare
2015-07-24T14:01:00Z,KY,Healthcare
2013-04-12T22:29:56Z,WA,Healthcare
2013-04-12T22:29:56Z,KY,Healthcare
2013-04-12T22:29:56Z,CA,Healthcare
2014-02-17T04:47:38Z,UT,Healthcare
2017-11-30T07:05:34.009Z,MO,Healthcare
2013-06-04T23:40:54Z,NY,Healthcare
2016-02-03T00:35:00Z,TX,Healthcare
2020-09-29T17:03:39.575Z,PA,Healthcare
2014-12-12T22:36:55Z,TX,Healthcare
2015-03-03T22:57:54Z,VT,Healthcare
2017-10-26T14:33:50Z,NM,Healthcare
2019-12-31T09:24:45.499Z,NC,Healthcare
2016-10-11T22:13:00Z,OR,Healthcare
2013-04-12T22:29:56Z,CA,Healthcare
2017-10-26T14:33:48Z,CO,Healthcare
2017-09-28T23:11:57.722Z,California,Healthcare
2015-01-09T23:33:45Z,CO,Healthcare
2016-09-07T22:58:00Z,KY,Healthcare
2013-04-12T22:29:56Z,AZ,Healthcare
